misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
6420,2311560,726,15.572108900000003,1.3010285139083861,-0.001376941427588463,22.583871173858643
6440,2318760,726,14.520411140000004,1.3007856488227845,0.0013769730925559998,2.750048112869263
6460,2325960,726,11.368259890000001,1.300710380077362,0.00245235413312912,7.476288616657257
6480,2333160,726,13.241375690000002,1.3003045201301575,-0.00241822749376297,11.471200132369995
6500,2340360,726,12.476376850000003,1.2997216939926148,0.01178310215473175,18.33325626850128
6520,2347560,726,16.957440029999997,1.2992149710655212,-0.001027977094054222,17.932887476682662
6540,2354760,726,12.031576869999999,1.299199116230011,-0.01522847149935842,0.7658247858285904
6560,2361960,726,11.35812083,1.2991307735443116,0.0019470490515232086,32.09263932108879
6580,2369160,726,11.68955864,1.2982229113578796,0.010604484507348388,18.17274398803711
6600,2376360,726,13.011554690000002,1.2981508731842042,0.009000184386968613,41.712230667471886
6620,2383560,726,15.351594759999998,1.2990116357803345,-0.008262945711612702,6.575097668170929
6640,2390760,726,17.80940263,1.2989192128181457,-0.012137257866561413,6.804122012853623
6660,2397960,726,14.812950449999999,1.2991042137145996,-0.007352130301296711,0.7385293066501617
6680,2405160,726,13.07734208,1.2995499849319458,-0.0040331299416720865,18.370039987564088
6700,2412360,726,14.28519615,1.2999945759773255,-0.006075422465801239,13.789167535305022
6720,2419560,726,13.3865417,1.3000576376914978,0.0027702772495104,29.17121105194092
6740,2426760,726,13.436210569999998,1.2997198462486268,-0.0012730881571769714,7.216651833057403
6760,2433960,726,12.59564578,1.2998223662376405,-0.0046039621345698835,34.309734201431276
6780,2441160,726,9.19960164,1.2994627833366394,-0.00016002096235752107,39.23918991088867
6800,2448360,726,14.180357539999997,1.2998637199401855,0.004305116459727287,30.49441899061203
6820,2455560,726,13.621556620000003,1.3001145124435425,0.00642007477581501,16.804310286045073
6840,2462760,726,12.916543589999998,1.3004301905632019,0.0129023528075777,20.581543040275573
6860,2469960,726,11.180812819999998,1.2999401569366456,-0.002060520090162754,21.581653320789336
6880,2477160,726,10.481691409999998,1.2987260818481445,-0.005408765375614166,6.945360320806503
6900,2484360,726,13.04503892,1.298248529434204,-0.006318503897637129,4.987008672952652
6920,2491560,726,10.25692978,1.29817476272583,-0.0017955299466848374,2.999684917926788
6940,2498760,726,12.72323953,1.2985265493392943,-0.004966874420642853,19.240398252010344
6960,2505960,726,15.73847716,1.2993971467018128,0.0008652947843074798,8.390011596679688
6980,2513160,726,15.582841440000003,1.2993357181549072,-0.012777107954025268,8.73544585108757
7000,2520360,726,12.299802399999999,1.2996525287628173,-0.004922749847173691,10.262502172589302
7020,2527560,726,11.50018006,1.299969446659088,-0.00032969266176223754,14.034787911176682
7040,2534760,726,14.191645649999998,1.3000645160675048,0.005776962265372276,30.52788634300232
7060,2541960,726,15.80041991,1.3008386373519898,-0.004939321428537369,11.791591224074363
7080,2549160,726,13.615088129999998,1.3006359338760376,-0.005549159273505211,0.5638785690069199
7100,2556360,726,13.0570299,1.2995242357254029,-0.00978596918284893,2.842190182209015
7120,2563560,726,14.806118569999999,1.3004129528999329,0.001644212589599192,23.350110816955567
7140,2570760,726,15.652532949999998,1.3005559682846068,-0.0017786979675292968,38.26708297729492
7160,2577960,726,15.998602270000003,1.301326620578766,-0.0027537256479263305,15.548843097686767
7180,2585160,726,17.44379771,1.3005112767219544,-0.0044523924589157104,46.09632396996021
7200,2592360,726,13.80563983,1.3007235050201416,-0.005177037045359612,2.8936693131923676
7220,2599560,726,12.710651499999999,1.300691270828247,-0.0018545884639024734,27.15009183883667
7240,2606760,726,11.09489059,1.300807738304138,-0.00044974684715270996,7.419431737065315
7260,2613960,726,10.725668719999998,1.3015018582344056,-0.009525560680776835,7.955380126833916
7280,2621160,726,16.449314219999998,1.3014087200164794,-0.009270318038761615,20.844520604610445
7300,2628360,726,14.067417589999998,1.3019781470298768,-0.003147698938846588,8.892125046253204
7320,2635560,726,13.45372734,1.3029091477394104,0.0015513695776462554,15.440030467510223
7340,2642760,726,12.85466605,1.3032203435897827,-0.015341300517320633,5.738762104511261
7360,2649960,726,14.80373045,1.303135061264038,0.0023013613186776637,20.224903869628907
7380,2657160,726,12.782361100000001,1.3037911295890807,-0.003682441869750619,17.82646837234497
7400,2664360,726,11.29896597,1.303395187854767,-0.002374205645173788,30.183875715732576
7420,2671560,726,12.15183819,1.304762864112854,0.010278760269284249,14.119114774465562
7440,2678760,726,14.5701147,1.3057152152061462,-0.0059479475021362305,9.060557985305786
7460,2685960,726,15.389782859999999,1.3057176113128661,0.0040843566879630085,21.707436418533327
7480,2693160,726,15.2184456,1.3061568975448608,-0.006040898710489273,33.37139520645142
7500,2700360,726,14.298716330000001,1.3052772521972655,-0.0015922278165817262,15.551184427738189
7520,2707560,726,13.56685011,1.3047251224517822,0.0012134462594985962,27.900009441375733
7540,2714760,726,12.40462092,1.3048591375350953,-0.003571793809533119,7.171873390674591
7560,2721960,726,17.60773355,1.3047489762306212,0.022679435834288598,24.505936133861542
7580,2729160,726,14.609989329999998,1.3046100974082946,-0.000584863917902112,22.973290729522706
7600,2736360,726,16.79211266,1.3050151228904725,-0.006497779488563537,14.084013102948665
7620,2743560,726,15.065244150000002,1.3045154571533204,-0.004465125501155853,25.65506220161915
7640,2750760,726,16.4726324,1.3046496152877807,-0.014517435431480407,0.9319314494729042
7660,2757960,726,15.678014410000001,1.3033245086669922,-0.006859811395406723,0.29160123914480207
7680,2765160,726,15.640907810000002,1.3020952105522157,-0.011054546607192605,19.749785682559015
7700,2772360,726,17.22923554,1.3023645639419557,-0.0021511644124984743,15.1310178399086
7720,2779560,726,11.05732034,1.3015307545661927,0.003954009711742401,14.678134298324585
7740,2786760,726,15.809671950000002,1.3018518209457397,-0.005794783681631088,10.604027843475341
7760,2793960,726,15.163180480000001,1.3021873235702515,-0.006271008029580116,20.76051378250122
7780,2801160,726,16.45015305,1.3024778246879578,0.0029743432998657225,20.67134345769882
7800,2808360,726,12.81709479,1.3013547658920288,0.01772142034024,5.3767698287963865
7820,2815560,726,16.830949739999998,1.3018473982810974,0.006007223576307297,29.05492907166481
7840,2822760,726,13.853118809999998,1.30165194272995,0.0029667107155546546,20.188235664367674
7860,2829960,726,14.89162332,1.3025192856788634,0.0044894989579916,23.952192497253417
7880,2837160,726,13.44160419,1.3022523760795592,-0.008085136115550996,1.602457880973816
7900,2844360,726,14.371805129999998,1.3012240648269653,-0.007828951987903565,20.67422287464142
7920,2851560,726,12.274180420000002,1.301401937007904,-0.005775639414787292,16.319035570323468
7940,2858760,726,13.624336349999998,1.301738703250885,-0.004324952512979508,26.64838573932648
7960,2865960,726,14.594502949999999,1.3022879123687745,-0.004754860326647759,0.5832113742828369
7980,2873160,726,15.000159940000001,1.3017526388168335,-0.0076309025287628176,12.592227548360825
8000,2880360,726,16.15345137,1.3007115840911865,-0.00021554538980126381,15.385824036598205
8020,2887560,726,10.766604039999999,1.3007603645324708,0.003864559531211853,27.19059420824051
8040,2894760,726,17.511314539999997,1.3002631902694701,0.00042737331241369245,18.735912626981737
8060,2901960,726,12.894417760000001,1.3002893805503846,-0.006147608906030655,12.165698444843292
8080,2909160,726,12.953341000000002,1.3003591656684876,-0.00048097055405378343,54.87483739852905
8100,2916360,726,14.18280644,1.3008908867835998,0.004541165381669998,33.56278553009033
8120,2923560,726,14.215426910000001,1.302025830745697,0.019571980088949205,18.199452209472657
8140,2930760,726,16.602107300000004,1.3020755410194398,-0.0036778464913368226,7.253026819229126
8160,2937960,726,15.03476982,1.3026033282279967,-0.005660229921340942,11.98231742978096
8180,2945160,726,17.926485369999998,1.3031814575195313,-6.759911775588989e-05,9.821965375542641
8200,2952360,725,16.33067472,1.3028395533561707,-0.011959127057343722,17.506714218854903
8220,2959560,725,14.93046824,1.3017480731010438,-0.009761875122785568,11.707542634010315
8240,2966760,725,15.122647059999997,1.301560139656067,0.02761775106191635,34.589795875549314
8260,2973960,725,16.940317460000003,1.3018872022628785,0.009878987073898315,44.69450168609619
8280,2981160,725,12.943815429999999,1.300968384742737,0.005883963406085968,27.261161559820174
8300,2988360,725,17.37149619,1.3012156724929809,-0.000916535034775734,9.758357071876526
8320,2995560,725,16.69987467,1.3017006754875182,0.0062167786061763765,5.680036574602127
8340,3002760,725,17.063720080000003,1.3002668738365173,-0.004161533713340759,1.03596573472023
8360,3009960,725,14.92080904,1.3010310292243958,-0.0008557349443435669,7.873049145936966
8380,3017160,725,14.455124860000003,1.3023311376571656,-0.010947906598448753,18.42732524871826
8400,3024360,725,17.42782965,1.3012489080429077,-0.005593837797641754,34.37480516433716
8420,3031560,725,16.48586402,1.300114142894745,-0.002211790531873703,25.720713442564012
8440,3038760,725,16.47755791,1.2994253396987916,0.004751167446374893,20.579646670818327
8460,3045960,725,15.402606129999997,1.300056791305542,-0.010346179641783238,13.245674650371075
8480,3053160,725,9.916145180000001,1.300137996673584,-0.0032547760754823686,31.062922477722168
8500,3060360,725,16.266907329999995,1.2998213291168212,-0.007208157144486904,7.220143061876297
8520,3067560,725,16.493909929999997,1.3007312417030334,-0.004360587522387505,1.485236495733261
8540,3074760,725,16.350960470000004,1.3013484001159668,-0.0095505490899086,9.78751719892025
8560,3081960,725,14.29267068,1.299992072582245,0.0022824741899967194,8.544909264147282
8580,3089160,725,15.536100039999999,1.30002201795578,-0.008935101702809334,19.25905556678772
8600,3096360,725,15.000801369999998,1.3006702423095704,-0.007617838680744171,49.079135513305665
8620,3103560,725,14.869144379999996,1.3000680804252625,-0.005392401665449143,7.7729293465614315
8640,3110760,725,12.984628340000002,1.3002878785133363,-0.0012848617509007454,20.05097805261612
8660,3117960,725,13.335150819999999,1.3007283449172973,0.0020874755457043646,46.60875931978226
8680,3125160,725,16.34412764,1.3003515958786012,0.00023837280459702015,19.341703414916992
8700,3132360,725,14.070510020000002,1.3005030393600463,-0.002261068671941757,4.329917740821839
8720,3139560,725,14.74547445,1.3004806995391847,0.0021346621215343475,25.947656178474425
8740,3146760,725,13.523587459999998,1.3011276602745057,-0.009164273738861084,8.753764921426773
8760,3153960,725,14.471751249999997,1.2998211979866028,-0.0032356999814510345,23.091083431243895
8780,3161160,725,16.938113309999995,1.2988893508911132,0.0004096394986845553,4.519826897978783
8800,3168360,725,16.74814778,1.2989133715629577,0.007416763762012124,17.235798612236977
8820,3175560,725,13.592549679999998,1.2988201260566712,0.0021080687642097474,10.650108730792999
8840,3182760,725,16.626509199999997,1.2995086312294006,0.003924362524412572,36.72894802093506
8860,3189960,725,18.27221593,1.2992822766304015,0.003680105204693973,15.656575679779053
8880,3197160,725,12.380367350000002,1.299617338180542,-0.012197333946824073,24.33987362384796
8900,3204360,725,10.86040588,1.2993138670921325,-0.0020760463550686835,10.718986248970031
8920,3211560,725,15.340332080000001,1.298930811882019,-0.011902667582035065,12.37092046737671
8940,3218760,725,13.442482850000001,1.299849033355713,0.0018592074513435364,14.291188287734986
8960,3225960,725,15.770216070000002,1.29986332654953,0.008313152566552162,14.7441171169281
8980,3233160,725,13.689970790000002,1.2998256921768188,-0.003587487433105707,15.914353942871093
9000,3240360,725,13.9473269,1.300527024269104,-0.001534111239016056,12.439721655845641
9020,3247560,725,15.561258180000003,1.300174391269684,-0.003730506729334593,32.510258892178534
9040,3254760,725,11.756432219999997,1.3014304637908936,-0.007091915607452393,14.467159526050091
9060,3261960,725,9.8885979,1.3014937400817872,-0.00047999988310039045,45.892802596092224
9080,3269160,725,7.497099699999999,1.3016000866889954,0.007142499089241028,25.682590866088866
9100,3276360,725,13.641091639999997,1.3007799983024597,0.00689084529876709,19.14754238128662
9120,3283560,725,12.80824975,1.3002388715744018,-0.005827626213431358,26.947081899642946
9140,3290760,725,12.16344416,1.3009693026542664,-0.007803180813789367,20.588041055202485
9160,3297960,725,13.52854489,1.3007228374481201,0.004243997670710087,20.271906709671022
9180,3305160,725,14.38495167,1.3014854073524476,-0.004549647402018309,45.576378440856935
9200,3312360,725,14.687279509999998,1.302125585079193,0.0001753881573677063,13.898040473461151
9220,3319560,725,16.801154269999998,1.3025712013244628,-0.011433833092451096,13.40794816017151
9240,3326760,725,17.482476610000003,1.3027770400047303,0.004261155053973198,13.311235535144807
9260,3333960,725,15.882277300000004,1.3029088497161865,0.00919418353587389,15.385265779495239
9280,3341160,725,15.680329689999999,1.3028311014175415,-0.007934194803237916,4.731193792819977
9300,3348360,725,15.88955422,1.3024072527885437,-0.008656677044928073,30.32218379974365
9320,3355560,725,12.18564608,1.3026659846305848,0.004158703214488924,13.936728060245514
9340,3362760,725,17.16984436,1.302890133857727,0.007209936901926994,18.690678453445436
9360,3369960,725,14.347508590000002,1.302852988243103,0.007931476831436158,11.200244122743607
9380,3377160,725,14.830401680000001,1.3031983733177186,0.0006705954670906067,38.90160700082779
9400,3384360,725,13.12870314,1.3036162734031678,-0.01378871351480484,1.5164341062307358
9420,3391560,725,19.47944451,1.30444256067276,-0.004857975244522095,3.0230273991823196
9440,3398760,725,17.70169699,1.3047689080238343,-0.009691390395164489,14.982007718086242
9460,3405960,725,18.080915089999998,1.3040943503379823,0.007010852405801416,25.113673163950445
9480,3413160,725,16.21564653,1.3042785763740539,-0.003835663944482803,3.4891305536031725
9500,3420360,725,17.805224130000003,1.3051360249519348,0.00812737513333559,13.739112508296966
9520,3427560,725,18.38371685,1.3058558106422424,0.002411971986293793,18.10379288196564
9540,3434760,725,16.280813339999998,1.306193506717682,-0.007072517275810241,13.507454961538315
9560,3441960,725,18.73566325,1.3055994987487793,-0.012522551417350768,10.05839188694954
9580,3449160,725,16.489995909999998,1.3060170412063599,-0.0007249020040035248,44.132866096496585
9600,3456360,725,13.70284808,1.305451762676239,-0.003847833909094334,22.910436463356017
9620,3463560,725,16.15145009,1.3058816194534302,0.015237248316407204,23.060110092163086
9640,3470760,725,12.35528474,1.3064470052719117,0.014475683867931365,45.243479466438295
9660,3477960,725,14.233506860000002,1.3068163990974426,0.006236603949218988,19.189001050591468
9680,3485160,725,12.2521847,1.3058042883872987,-0.005605059862136841,12.632892280817032
9700,3492360,724,14.654761180000001,1.305131459236145,-0.008103006053715944,43.395236778259275
9720,3499560,724,11.6055821,1.3057347536087036,0.0015524666756391524,36.14650368690491
9740,3506760,724,14.482595649999999,1.3059147238731383,-0.0016463931649923324,33.355047941207886
9760,3513960,724,16.87818895,1.3055717945098877,0.003445823903894052,38.69164047241211
9780,3521160,724,11.340115480000001,1.3054715275764466,0.0027565408498048784,39.750969886779785
9800,3528360,724,13.992643480000003,1.3053333520889283,0.0021704040467739106,13.21771490573883
9820,3535560,724,17.142618300000002,1.306513249874115,-0.0026363798417150973,21.810280418395998
9840,3542760,724,10.779177640000002,1.3067651987075806,-0.007430300861597061,25.01009726524353
9860,3549960,724,13.054830160000002,1.3063946843147278,-0.0006116002798080445,14.483958530426026
9880,3557160,724,15.929992729999999,1.3066500782966615,0.0050135418772697445,31.425190734863282
9900,3564360,724,14.333814330000001,1.3078800559043884,-0.007559538213536143,10.6754676759243
9920,3571560,724,16.200901470000005,1.30833158493042,-0.003723670914769173,9.660566902160644
9940,3578760,724,16.72130434,1.3089476704597474,-0.0009188272058963775,11.994133073091508
9960,3585960,724,14.01432131,1.308493733406067,-0.002608050964772701,6.311024808883667
9980,3593160,724,13.068160450000002,1.3089078426361085,-0.010107605624943972,12.611946493387222
10000,3600360,724,13.173026330000003,1.3097679615020752,0.0015728915110230445,20.71716194152832
10020,3607560,724,15.210094410000005,1.3099315881729126,-0.006269390881061554,32.604386338591574
10040,3614760,724,14.600109600000001,1.3106917977333068,-0.004530117474496364,6.063226473331452
10060,3621960,724,10.752550410000003,1.31088045835495,0.0008075028657913208,23.89218225479126
10080,3629160,724,12.990930790000002,1.3104090094566345,0.004748366400599479,26.784888315200806
10100,3636360,724,12.898608560000003,1.3103938102722168,-0.00020397985354065896,15.25081434249878
10120,3643560,724,16.75785783,1.3113237261772155,0.0024158135056495667,20.202266734838485
10140,3650760,724,11.571572230000001,1.3123399138450622,0.0024066026613581925,25.871405160427095
10160,3657960,724,14.118855239999998,1.312068235874176,-0.01149547602981329,14.92200116366148
10180,3665160,724,12.06203138,1.3125470399856567,0.005639758333563805,15.527773815393449
10200,3672360,724,15.062284670000002,1.3129433035850524,0.0034649727866053583,35.24678783416748
10220,3679560,724,12.494819999999997,1.3134499549865724,0.0008518710732460022,32.83024396896362
10240,3686760,724,11.794873799999998,1.314014983177185,0.0039909192826598884,15.560353976488113
10260,3693960,724,16.89540424,1.3143386483192443,-0.0033912889659404753,8.084192837774754
10280,3701160,724,16.40325699,1.3150770783424377,0.0001737018581479788,19.604758405685423
10300,3708360,724,15.59988917,1.3151987314224243,0.00047947876155376436,26.519763046503066
10320,3715560,724,16.081300969999997,1.3159982323646546,-0.004230246692895889,19.45519013404846
10340,3722760,724,15.10409007,1.316098928451538,-0.002981013245880604,35.03780746459961
10360,3729960,724,13.248244940000001,1.3168810606002808,0.003821483999490738,35.9002818107605
10380,3737160,724,15.664397240000001,1.316674530506134,-0.012630244344472885,33.69666204452515
10400,3744360,724,15.908993720000003,1.3168578147888184,-0.002929284193669446,2.0757477670907973
10420,3751560,724,16.464300279999996,1.3172851085662842,-0.0022531546652317046,20.41527466773987
10440,3758760,724,19.488105899999997,1.316805362701416,-0.007360752671957016,11.30394139289856
10460,3765960,724,16.1029357,1.317978596687317,0.0015354886651039123,12.602954483032226
10480,3773160,724,14.973906359999999,1.3178759217262268,0.005497588217258454,2.1576051473617555
10500,3780360,724,17.73671177,1.3180970668792724,-0.0029314029961824417,17.325918364524842
10520,3787560,724,14.5752915,1.3180792331695557,0.004555226862430572,13.106207585334777
10540,3794760,724,14.278818850000002,1.3187206029891967,0.008032323606312276,9.07686676979065
10560,3801960,724,16.787743520000003,1.3193482041358948,-0.003570307418704033,26.791324925422668
10580,3809160,724,16.550094570000002,1.318925964832306,0.0016500644385814666,19.433199602365494
10600,3816360,724,19.174929979999998,1.3199314594268798,-0.012883077934384346,1.9647172331809997
10620,3823560,724,15.29176881,1.3197758197784424,-0.0033826544880867005,12.246718150377273
10640,3830760,724,14.405650419999999,1.320530152320862,-0.009615889191627503,19.116011384129525
10660,3837960,724,15.370969559999999,1.3195277452468872,-5.870908498764038e-05,10.713064169883728
10680,3845160,724,13.954882979999997,1.3191795706748963,-0.0021837519481778143,48.09601730406284
10700,3852360,724,16.08020045,1.3196412563323974,0.0024483755230903627,5.498094248771667
10720,3859560,724,17.15501256,1.3198320508003234,0.0017590567469596863,16.318304038047792
10740,3866760,724,16.325973,1.319138276576996,-0.023953550308942795,24.46036567687988
10760,3873960,724,16.64938552,1.319855558872223,-0.0033848226070404054,7.518793731927872
10780,3881160,724,18.09365497,1.3193557143211365,-0.008623454533517361,0.47917562872171404
10800,3888360,724,20.664391550000005,1.3191044330596924,-0.006585264392197132,20.984110403060914
10820,3895560,724,16.626838400000004,1.3185219049453736,0.0030951473861932756,47.46462898254394
10840,3902760,724,15.27735354,1.3193111658096313,-0.008276308327913285,0.8211387753486633
10860,3909960,724,13.908041949999998,1.3199137926101685,0.01026228666305542,10.656251096725464
10880,3917160,724,17.945157499999997,1.3197292804718017,0.0016314014792442322,23.471701619029044
10900,3924360,724,17.31764603,1.3194129705429076,-0.003929455392062664,24.984208583831787
10920,3931560,724,18.331179239999997,1.3200388312339784,0.006307253474369645,3.694777326285839
10940,3938760,724,16.805021550000003,1.32044597864151,-0.0010511666536331178,19.155566573143005
10960,3945960,724,19.17104972,1.3207419753074645,0.01233210861682892,1.4242944583296775
10980,3953160,724,18.72566944,1.3214722752571106,0.0004481755197048187,35.67193489074707
11000,3960360,724,16.46621725,1.3213281869888305,-4.56884503364563e-05,15.677586570382118
11020,3967560,724,13.88876467,1.3224478960037231,0.004510252736508846,24.915996551513672
11040,3974760,724,14.158911179999997,1.3234795093536378,-0.007155179046094418,56.760276222229
11060,3981960,724,11.779040049999999,1.3231566548347473,0.0025928892195224763,25.921929001808167
11080,3989160,724,13.760683509999994,1.3219141721725465,-0.008580797538161277,24.797601318359376
11100,3996360,724,14.91371543,1.3218363523483276,0.0031844105571508406,17.743738412857056
11120,4003560,724,17.938933079999998,1.3210034608840941,-0.007038209214806556,6.174429434537887
11140,4010760,724,17.76743532,1.3218866229057311,0.0016091562807559966,23.753754365444184
11160,4017960,724,17.226980389999998,1.3233581066131592,-0.0033007021993398666,24.95400283113122
11180,4025160,724,17.164430890000002,1.3233334064483642,-0.012664681673049927,16.5097707092762
11200,4032360,724,15.115239289999998,1.3230592966079713,-0.01528641190379858,0.5031729400157928
11220,4039560,724,16.89433783,1.3229717850685119,0.003977037221193314,23.07623482942581
11240,4046760,724,16.61719321,1.3233732461929322,-0.0035686194896698,9.868378072977066
11260,4053960,724,15.898562020000002,1.3236531376838685,-0.012033030390739441,33.84038372039795
11280,4061160,724,18.33749564,1.3234710097312927,-0.004699794948101044,11.441667169332504
11300,4068360,724,20.584216540000003,1.3226746678352357,-0.003615841642022133,6.34142028093338
11320,4075560,724,20.319243680000003,1.3215362787246705,0.0025402486324310304,17.852358551323412
11340,4082760,724,18.299049439999997,1.3204798221588134,0.009890278056263923,27.980150640010834
11360,4089960,724,18.526630790000002,1.3201193809509277,0.01549288108944893,20.330970102548598
11380,4097160,724,19.68600303,1.3195830583572388,-0.008442776650190354,2.0202678993344305
11400,4104360,724,19.48004489,1.3198983430862428,-0.0070901565253734585,18.29277859479189
11420,4111560,724,16.634237170000002,1.3201149821281433,-0.008750614523887635,9.597534799575806
11440,4118760,724,19.41975376,1.3191643834114075,-0.006742224469780922,25.717017316818236
11460,4125960,724,18.24288108,1.3175534725189209,0.021179566578939556,22.68146069049835
11480,4133160,724,20.70310352,1.3174569725990295,-0.004844764340668916,0.7560282871127129
11500,4140360,724,18.96393952,1.3177469372749329,-0.012010587938129902,23.65968198776245
11520,4147560,724,17.641325600000002,1.316331720352173,0.0017496030312031507,12.418509869277477
11540,4154760,724,19.47429308,1.3159409880638122,-0.020870827510952948,0.2116852268576622
11560,4161960,724,18.679916449999997,1.3160849332809448,0.00934411883354187,12.600088983029128
11580,4169160,724,20.439589159999997,1.3156671166419982,-0.01472026165574789,22.252619409561156
11600,4176360,724,19.542996529999996,1.3157662153244019,0.001923499838449061,18.562345606088638
11620,4183560,724,18.04302105,1.3162784099578857,-0.011994232679717243,3.8416605830192565
11640,4190760,724,18.464493179999998,1.3161905765533448,-0.013432145654223859,18.976934714615346
11660,4197960,724,18.38068035,1.3157877922058105,-0.004955421853810549,3.9883381605148314
11680,4205160,724,21.73634078,1.314943301677704,0.01631271056830883,22.859015560150148
11700,4212360,723,17.123216759999995,1.3146811127662659,-0.021302171051502228,9.83457733243704
11720,4219560,723,22.817751459999997,1.3139231085777283,-0.007961815595626831,0.5724610149860382
11740,4226760,723,18.851743860000003,1.3146512866020204,0.00811023386195302,18.40269679427147
11760,4233960,723,19.40086497,1.313819694519043,-0.0006829340010881424,24.151674507558347
11780,4241160,723,18.19570424,1.3132972240447998,-0.0011728827375918627,12.376503896713256
11800,4248360,723,18.21295995,1.3143108487129211,-0.008921503648161888,0.22367492243647574
11820,4255560,723,21.24247787,1.313321876525879,-0.001526711881160736,12.845538711547851
11840,4262760,723,20.01036156,1.3130749702453612,-0.004760388797149062,18.643678086251022
11860,4269960,723,16.523079000000003,1.313661229610443,0.011559015838429332,26.979156100749968
11880,4277160,723,19.807056579999998,1.3139359116554261,0.015349323395639658,10.45089183151722
11900,4284360,723,19.917436130000002,1.3126675963401795,-0.01275449600070715,0.3379316464066505
11920,4291560,723,16.41343867,1.3121432304382323,0.0029338792897760867,15.34314830303192
11940,4298760,723,17.09338193,1.3111159205436707,0.0018435720354318618,16.400666324794294
11960,4305960,723,19.036385540000005,1.310994553565979,-0.007177096977829933,20.575056672096252
11980,4313160,723,18.38668856,1.310904586315155,-0.012612812407314777,0.2307754822075367
12000,4320360,723,18.34132036,1.3096068382263184,0.027113886177539827,24.91521940380335
12020,4327560,723,16.126417760000002,1.3091602206230164,0.003502744063735008,17.451448154449462
12040,4334760,723,19.43935871,1.3097215294837952,-0.014106076955795289,11.019552206993103
12060,4341960,723,17.508988020000004,1.3103692531585693,-0.0006252557039260864,18.18983801603317
12080,4349160,723,19.51666997,1.3089921712875365,-0.0038509224774315952,20.617551469802855
12100,4356360,723,18.00655209,1.3076989889144897,0.013325951248407363,30.455003833770753
12120,4363560,723,18.285088149999996,1.3075289845466613,0.007602100633084774,21.950714143365623
12140,4370760,723,18.024943670000003,1.307736587524414,0.001553615927696228,12.88540056347847
12160,4377960,723,18.86608519,1.3080187678337096,-0.006947967782616615,35.71930141448975
12180,4385160,723,16.31909107,1.3087543606758119,-0.003751440066844225,20.16208412647247
12200,4392360,723,16.98923849,1.3089476108551026,-0.00032953973859548567,32.70860310792923
12220,4399560,723,18.41995634,1.308047068119049,0.003812459111213684,16.606305098533632
12240,4406760,723,17.98130066,1.3078365802764893,-0.004821841418743133,2.6371829725801943
12260,4413960,723,16.68928655,1.3070834398269653,0.0018383391201496125,38.935121381282805
12280,4421160,723,13.842251179999998,1.3091198801994324,0.008961079269647598,35.49791927337647
12300,4428360,723,17.250370110000002,1.310711407661438,-0.0026212595403194427,16.725542259216308
12320,4435560,723,18.77980971,1.3104324102401734,0.0018676072359085083,12.265512609481812
12340,4442760,723,19.71979524,1.3091662883758546,0.027427946915850043,49.417623138427736
12360,4449960,723,21.046587050000003,1.3095941185951232,-0.018545545637607574,11.895435398817062
12380,4457160,723,16.434376490000002,1.3111008286476136,0.014168869331479072,19.553608930110933
12400,4464360,723,18.01609355,1.3115885257720947,-0.013963030278682708,20.436194571852685
12420,4471560,723,21.266009820000004,1.3116964101791382,-0.013037428259849548,0.21181619316339492
12440,4478760,723,15.116988190000002,1.3117753982543945,0.0012326581403613091,27.337099075317383
12460,4485960,723,20.676444649999997,1.310929572582245,0.010895089153200388,18.42230088710785
12480,4493160,723,16.008968799999998,1.3104569435119628,-0.005733110010623932,10.708741161227227
12500,4500360,723,17.981305270000004,1.3097383737564088,-0.007884424366056918,17.34569959640503
12520,4507560,723,19.13916202,1.3096827626228333,0.0027987636625766755,9.578084805607796
12540,4514760,723,18.08937056,1.3096028804779052,-0.008057797409128398,24.99678483605385
12560,4521960,723,17.524769879999997,1.308963692188263,-0.013190585048869252,22.805180248618125
12580,4529160,723,16.02933514,1.3085006952285767,-0.0033951029181480408,0.5850621163845062
12600,4536360,723,16.68439013,1.3098380088806152,0.0032730929553508757,13.872405624389648
12620,4543560,723,17.41506497,1.3101755023002624,-0.01509648784995079,22.312125635147094
12640,4550760,723,16.332857139999998,1.310359275341034,0.013182967901229858,18.824585643410682
12660,4557960,723,17.88164038,1.3102080583572389,-0.006683162599802017,9.717810291051865
12680,4565160,723,18.270093389999996,1.3098055362701415,-0.0019162081182003022,5.908233174681664
12700,4572360,723,16.23371061,1.3098377108573913,-0.0005005598068237305,18.29589991569519
12720,4579560,723,17.39464426,1.3099501132965088,-0.0023330125957727434,14.875505328178406
12740,4586760,723,19.671698940000006,1.3093329191207885,0.023046378046274185,35.95553703308106
12760,4593960,723,16.170835639999996,1.3098191738128662,0.010079583059996367,14.484871745109558
12780,4601160,722,20.09951765,1.3098482489585876,0.0017100229393690824,0.9329323887825012
12800,4608360,722,18.23597221,1.309800660610199,-0.016206289827823638,2.5331424176692963
12820,4615560,722,18.512854179999998,1.3099332213401795,-0.013439998775720597,0.3319472998380661
12840,4622760,722,18.94580385,1.3091315031051636,0.009528686106204987,10.39732934832573
12860,4629960,722,19.523866579999996,1.3094226360321044,-0.002408202923834324,7.810680535435677
12880,4637160,722,19.68546648,1.3086835980415343,9.214170277118682e-05,9.81537360548973
